,mixed,near_end,far_end1,far_end2,mixed_path,near_end_path,far_end1_path,far_end2_path,near_end_loc,far_end_loc1,far_end_loc2,mic_loc1,room_dim,sample_freq,room_max_order,room_absorption
9373,9374.wav,MSES0_1.wav,MWAR0_3.wav,FAPB0_2.wav,./data/mixed/9374.wav,./data/near_end/MSES0_1.wav,./data/far_end/MWAR0_3.wav,./data/far_end/FAPB0_2.wav,"[14, 4, 3]","[12, 1, 3]","[12, 10, 2]","[4, 8, 2]","[15, 10, 5]",16000,3,0.2
9374,9375.wav,MSES0_1.wav,MRPC1_3.wav,MTBC0_3.wav,./data/mixed/9375.wav,./data/near_end/MSES0_1.wav,./data/far_end/MRPC1_3.wav,./data/far_end/MTBC0_3.wav,"[14, 1, 4]","[9, 2, 3]","[3, 7, 5]","[12, 8, 5]","[15, 10, 5]",16000,3,0.2
9375,9376.wav,MSES0_2.wav,FMJF0_2.wav,MRJB1_3.wav,./data/mixed/9376.wav,./data/near_end/MSES0_2.wav,./data/far_end/FMJF0_2.wav,./data/far_end/MRJB1_3.wav,"[7, 8, 4]","[6, 7, 3]","[11, 10, 2]","[13, 7, 1]","[15, 10, 5]",16000,3,0.2
9376,9377.wav,MSES0_2.wav,FDJH0_3.wav,FCLT0_3.wav,./data/mixed/9377.wav,./data/near_end/MSES0_2.wav,./data/far_end/FDJH0_3.wav,./data/far_end/FCLT0_3.wav,"[1, 4, 2]","[7, 8, 5]","[2, 9, 4]","[6, 4, 4]","[15, 10, 5]",16000,3,0.2
9377,9378.wav,MSES0_2.wav,MDPB0_2.wav,MKLS0_1.wav,./data/mixed/9378.wav,./data/near_end/MSES0_2.wav,./data/far_end/MDPB0_2.wav,./data/far_end/MKLS0_1.wav,"[2, 8, 3]","[2, 8, 3]","[2, 4, 4]","[4, 10, 1]","[15, 10, 5]",16000,3,0.2
9378,9379.wav,MSES0_2.wav,MWEM0_1.wav,MJFH0_2.wav,./data/mixed/9379.wav,./data/near_end/MSES0_2.wav,./data/far_end/MWEM0_1.wav,./data/far_end/MJFH0_2.wav,"[6, 10, 5]","[7, 5, 1]","[10, 3, 5]","[5, 1, 3]","[15, 10, 5]",16000,3,0.2
9379,9380.wav,MSES0_2.wav,MMRP0_4.wav,FEXM0_1.wav,./data/mixed/9380.wav,./data/near_end/MSES0_2.wav,./data/far_end/MMRP0_4.wav,./data/far_end/FEXM0_1.wav,"[11, 6, 5]","[3, 8, 2]","[14, 9, 4]","[4, 3, 5]","[15, 10, 5]",16000,3,0.2
9380,9381.wav,MSES0_3.wav,MDMT0_2.wav,FVKB0_1.wav,./data/mixed/9381.wav,./data/near_end/MSES0_3.wav,./data/far_end/MDMT0_2.wav,./data/far_end/FVKB0_1.wav,"[6, 7, 5]","[10, 10, 3]","[14, 7, 2]","[11, 8, 2]","[15, 10, 5]",16000,3,0.2
9381,9382.wav,MSES0_3.wav,MWEM0_1.wav,MJJB0_1.wav,./data/mixed/9382.wav,./data/near_end/MSES0_3.wav,./data/far_end/MWEM0_1.wav,./data/far_end/MJJB0_1.wav,"[8, 9, 4]","[6, 7, 2]","[14, 9, 5]","[7, 10, 5]","[15, 10, 5]",16000,3,0.2
9382,9383.wav,MSES0_3.wav,MFWK0_2.wav,MBTH0_1.wav,./data/mixed/9383.wav,./data/near_end/MSES0_3.wav,./data/far_end/MFWK0_2.wav,./data/far_end/MBTH0_1.wav,"[10, 7, 4]","[11, 8, 4]","[9, 5, 3]","[12, 10, 2]","[15, 10, 5]",16000,3,0.2
9383,9384.wav,MSES0_3.wav,MJJJ0_4.wav,MPMB0_5.wav,./data/mixed/9384.wav,./data/near_end/MSES0_3.wav,./data/far_end/MJJJ0_4.wav,./data/far_end/MPMB0_5.wav,"[10, 6, 4]","[4, 9, 3]","[3, 5, 2]","[14, 4, 3]","[15, 10, 5]",16000,3,0.2
9384,9385.wav,MSES0_3.wav,MKES0_1.wav,FECD0_1.wav,./data/mixed/9385.wav,./data/near_end/MSES0_3.wav,./data/far_end/MKES0_1.wav,./data/far_end/FECD0_1.wav,"[12, 9, 5]","[4, 9, 5]","[1, 1, 1]","[9, 9, 1]","[15, 10, 5]",16000,3,0.2
9385,9386.wav,MSES0_4.wav,MBAR0_1.wav,MJMM0_1.wav,./data/mixed/9386.wav,./data/near_end/MSES0_4.wav,./data/far_end/MBAR0_1.wav,./data/far_end/MJMM0_1.wav,"[7, 1, 5]","[5, 7, 5]","[7, 10, 5]","[10, 6, 5]","[15, 10, 5]",16000,3,0.2
9386,9387.wav,MSES0_4.wav,FJSK0_3.wav,FCMM0_3.wav,./data/mixed/9387.wav,./data/near_end/MSES0_4.wav,./data/far_end/FJSK0_3.wav,./data/far_end/FCMM0_3.wav,"[6, 4, 5]","[10, 6, 5]","[1, 1, 1]","[12, 3, 3]","[15, 10, 5]",16000,3,0.2
9387,9388.wav,MSES0_4.wav,MJSR0_1.wav,MDJM0_2.wav,./data/mixed/9388.wav,./data/near_end/MSES0_4.wav,./data/far_end/MJSR0_1.wav,./data/far_end/MDJM0_2.wav,"[6, 3, 2]","[1, 9, 5]","[3, 2, 2]","[14, 8, 1]","[15, 10, 5]",16000,3,0.2
9388,9389.wav,MSES0_4.wav,MJPM1_2.wav,MEWM0_1.wav,./data/mixed/9389.wav,./data/near_end/MSES0_4.wav,./data/far_end/MJPM1_2.wav,./data/far_end/MEWM0_1.wav,"[11, 5, 1]","[14, 9, 5]","[12, 6, 1]","[14, 9, 2]","[15, 10, 5]",16000,3,0.2
9389,9390.wav,MSES0_4.wav,MRPC1_3.wav,MKAG0_3.wav,./data/mixed/9390.wav,./data/near_end/MSES0_4.wav,./data/far_end/MRPC1_3.wav,./data/far_end/MKAG0_3.wav,"[9, 2, 4]","[9, 3, 1]","[8, 5, 4]","[9, 2, 3]","[15, 10, 5]",16000,3,0.2
9390,9391.wav,MSFH0_1.wav,MDLC0_4.wav,FLAG0_3.wav,./data/mixed/9391.wav,./data/near_end/MSFH0_1.wav,./data/far_end/MDLC0_4.wav,./data/far_end/FLAG0_3.wav,"[8, 8, 5]","[2, 10, 2]","[14, 2, 2]","[7, 6, 4]","[15, 10, 5]",16000,3,0.2
9391,9392.wav,MSFH0_1.wav,FEAR0_2.wav,MEWM0_1.wav,./data/mixed/9392.wav,./data/near_end/MSFH0_1.wav,./data/far_end/FEAR0_2.wav,./data/far_end/MEWM0_1.wav,"[13, 7, 3]","[12, 6, 4]","[11, 2, 1]","[11, 4, 3]","[15, 10, 5]",16000,3,0.2
9392,9393.wav,MSFH0_1.wav,FJEN0_1.wav,MEJS0_2.wav,./data/mixed/9393.wav,./data/near_end/MSFH0_1.wav,./data/far_end/FJEN0_1.wav,./data/far_end/MEJS0_2.wav,"[10, 2, 4]","[10, 6, 2]","[9, 10, 4]","[5, 8, 4]","[15, 10, 5]",16000,3,0.2
9393,9394.wav,MSFH0_1.wav,MBTH0_4.wav,MCTH0_3.wav,./data/mixed/9394.wav,./data/near_end/MSFH0_1.wav,./data/far_end/MBTH0_4.wav,./data/far_end/MCTH0_3.wav,"[10, 3, 3]","[5, 7, 2]","[10, 6, 5]","[12, 2, 5]","[15, 10, 5]",16000,3,0.2
9394,9395.wav,MSFH0_1.wav,MJAC0_1.wav,MRAB0_1.wav,./data/mixed/9395.wav,./data/near_end/MSFH0_1.wav,./data/far_end/MJAC0_1.wav,./data/far_end/MRAB0_1.wav,"[5, 8, 2]","[14, 3, 1]","[5, 5, 1]","[9, 2, 3]","[15, 10, 5]",16000,3,0.2
9395,9396.wav,MSFH0_2.wav,FSMM0_2.wav,MCXM0_2.wav,./data/mixed/9396.wav,./data/near_end/MSFH0_2.wav,./data/far_end/FSMM0_2.wav,./data/far_end/MCXM0_2.wav,"[4, 6, 1]","[5, 6, 3]","[13, 5, 5]","[2, 3, 3]","[15, 10, 5]",16000,3,0.2
9396,9397.wav,MSFH0_2.wav,FPMY0_2.wav,MSDH0_1.wav,./data/mixed/9397.wav,./data/near_end/MSFH0_2.wav,./data/far_end/FPMY0_2.wav,./data/far_end/MSDH0_1.wav,"[4, 10, 1]","[13, 7, 3]","[3, 7, 2]","[3, 5, 4]","[15, 10, 5]",16000,3,0.2
9397,9398.wav,MSFH0_2.wav,FSAK0_2.wav,FKDE0_4.wav,./data/mixed/9398.wav,./data/near_end/MSFH0_2.wav,./data/far_end/FSAK0_2.wav,./data/far_end/FKDE0_4.wav,"[5, 3, 2]","[5, 4, 5]","[4, 6, 2]","[2, 2, 2]","[15, 10, 5]",16000,3,0.2
9398,9399.wav,MSFH0_2.wav,MPSW0_3.wav,FMKF0_2.wav,./data/mixed/9399.wav,./data/near_end/MSFH0_2.wav,./data/far_end/MPSW0_3.wav,./data/far_end/FMKF0_2.wav,"[14, 7, 4]","[5, 4, 3]","[9, 7, 5]","[5, 7, 4]","[15, 10, 5]",16000,3,0.2
9399,9400.wav,MSFH0_2.wav,FVFB0_2.wav,MRMG0_2.wav,./data/mixed/9400.wav,./data/near_end/MSFH0_2.wav,./data/far_end/FVFB0_2.wav,./data/far_end/MRMG0_2.wav,"[9, 5, 4]","[3, 6, 3]","[13, 7, 1]","[4, 6, 4]","[15, 10, 5]",16000,3,0.2
9400,9401.wav,MSFH0_3.wav,MHJB0_2.wav,MRTC0_4.wav,./data/mixed/9401.wav,./data/near_end/MSFH0_3.wav,./data/far_end/MHJB0_2.wav,./data/far_end/MRTC0_4.wav,"[8, 5, 4]","[12, 2, 2]","[14, 5, 1]","[3, 4, 1]","[15, 10, 5]",16000,3,0.2
9401,9402.wav,MSFH0_3.wav,MRLR0_1.wav,MJRG0_1.wav,./data/mixed/9402.wav,./data/near_end/MSFH0_3.wav,./data/far_end/MRLR0_1.wav,./data/far_end/MJRG0_1.wav,"[9, 1, 1]","[10, 6, 3]","[7, 3, 2]","[6, 3, 2]","[15, 10, 5]",16000,3,0.2
9402,9403.wav,MSFH0_3.wav,MAFM0_1.wav,MWSH0_2.wav,./data/mixed/9403.wav,./data/near_end/MSFH0_3.wav,./data/far_end/MAFM0_1.wav,./data/far_end/MWSH0_2.wav,"[3, 3, 4]","[3, 9, 4]","[12, 4, 5]","[4, 3, 5]","[15, 10, 5]",16000,3,0.2
9403,9404.wav,MSFH0_3.wav,MMDS0_3.wav,FJWB1_3.wav,./data/mixed/9404.wav,./data/near_end/MSFH0_3.wav,./data/far_end/MMDS0_3.wav,./data/far_end/FJWB1_3.wav,"[3, 4, 2]","[13, 3, 4]","[2, 6, 3]","[14, 2, 5]","[15, 10, 5]",16000,3,0.2
9404,9405.wav,MSFH0_3.wav,MBMA1_4.wav,MBCG0_2.wav,./data/mixed/9405.wav,./data/near_end/MSFH0_3.wav,./data/far_end/MBMA1_4.wav,./data/far_end/MBCG0_2.wav,"[12, 1, 5]","[7, 10, 3]","[8, 7, 2]","[3, 6, 5]","[15, 10, 5]",16000,3,0.2
9405,9406.wav,MSFH0_4.wav,FSAK0_1.wav,MSTF0_1.wav,./data/mixed/9406.wav,./data/near_end/MSFH0_4.wav,./data/far_end/FSAK0_1.wav,./data/far_end/MSTF0_1.wav,"[4, 3, 3]","[13, 10, 1]","[13, 5, 1]","[2, 1, 3]","[15, 10, 5]",16000,3,0.2
9406,9407.wav,MSFH0_4.wav,FLJD0_3.wav,MRGS0_3.wav,./data/mixed/9407.wav,./data/near_end/MSFH0_4.wav,./data/far_end/FLJD0_3.wav,./data/far_end/MRGS0_3.wav,"[10, 6, 3]","[9, 9, 2]","[3, 1, 4]","[13, 4, 5]","[15, 10, 5]",16000,3,0.2
9407,9408.wav,MSFH0_4.wav,MTPF0_2.wav,MABC0_3.wav,./data/mixed/9408.wav,./data/near_end/MSFH0_4.wav,./data/far_end/MTPF0_2.wav,./data/far_end/MABC0_3.wav,"[5, 6, 2]","[6, 2, 1]","[12, 9, 2]","[4, 3, 3]","[15, 10, 5]",16000,3,0.2
9408,9409.wav,MSFH0_4.wav,MHIT0_2.wav,MDEM0_3.wav,./data/mixed/9409.wav,./data/near_end/MSFH0_4.wav,./data/far_end/MHIT0_2.wav,./data/far_end/MDEM0_3.wav,"[14, 4, 4]","[9, 5, 2]","[7, 5, 2]","[8, 4, 2]","[15, 10, 5]",16000,3,0.2
9409,9410.wav,MSFH0_4.wav,MSRR0_3.wav,MBEF0_2.wav,./data/mixed/9410.wav,./data/near_end/MSFH0_4.wav,./data/far_end/MSRR0_3.wav,./data/far_end/MBEF0_2.wav,"[3, 4, 3]","[10, 3, 5]","[13, 3, 1]","[13, 5, 4]","[15, 10, 5]",16000,3,0.2
9410,9411.wav,MSFH0_5.wav,MCDD0_3.wav,MSDS0_1.wav,./data/mixed/9411.wav,./data/near_end/MSFH0_5.wav,./data/far_end/MCDD0_3.wav,./data/far_end/MSDS0_1.wav,"[8, 5, 4]","[5, 3, 4]","[6, 3, 4]","[7, 5, 4]","[15, 10, 5]",16000,3,0.2
9411,9412.wav,MSFH0_5.wav,FJLR0_3.wav,MMAM0_2.wav,./data/mixed/9412.wav,./data/near_end/MSFH0_5.wav,./data/far_end/FJLR0_3.wav,./data/far_end/MMAM0_2.wav,"[5, 4, 2]","[11, 5, 1]","[8, 2, 3]","[14, 9, 1]","[15, 10, 5]",16000,3,0.2
9412,9413.wav,MSFH0_5.wav,MBBR0_1.wav,FSRH0_1.wav,./data/mixed/9413.wav,./data/near_end/MSFH0_5.wav,./data/far_end/MBBR0_1.wav,./data/far_end/FSRH0_1.wav,"[2, 8, 2]","[4, 10, 1]","[4, 7, 4]","[13, 10, 5]","[15, 10, 5]",16000,3,0.2
9413,9414.wav,MSFH0_5.wav,MJLG1_1.wav,MNTW0_4.wav,./data/mixed/9414.wav,./data/near_end/MSFH0_5.wav,./data/far_end/MJLG1_1.wav,./data/far_end/MNTW0_4.wav,"[2, 1, 3]","[5, 8, 5]","[11, 1, 3]","[10, 6, 3]","[15, 10, 5]",16000,3,0.2
9414,9415.wav,MSFH0_5.wav,MJRA0_3.wav,FMMH0_3.wav,./data/mixed/9415.wav,./data/near_end/MSFH0_5.wav,./data/far_end/MJRA0_3.wav,./data/far_end/FMMH0_3.wav,"[1, 1, 5]","[14, 6, 5]","[2, 2, 5]","[8, 1, 4]","[15, 10, 5]",16000,3,0.2
9415,9416.wav,MSFH0_6.wav,MWSB0_2.wav,MRWS0_1.wav,./data/mixed/9416.wav,./data/near_end/MSFH0_6.wav,./data/far_end/MWSB0_2.wav,./data/far_end/MRWS0_1.wav,"[4, 10, 1]","[4, 7, 4]","[8, 4, 3]","[13, 7, 4]","[15, 10, 5]",16000,3,0.2
9416,9417.wav,MSFH0_6.wav,FVFB0_2.wav,FBAS0_3.wav,./data/mixed/9417.wav,./data/near_end/MSFH0_6.wav,./data/far_end/FVFB0_2.wav,./data/far_end/FBAS0_3.wav,"[2, 8, 2]","[9, 1, 1]","[6, 6, 5]","[12, 7, 4]","[15, 10, 5]",16000,3,0.2
9417,9418.wav,MSFH0_6.wav,FGRW0_4.wav,MBEF0_2.wav,./data/mixed/9418.wav,./data/near_end/MSFH0_6.wav,./data/far_end/FGRW0_4.wav,./data/far_end/MBEF0_2.wav,"[4, 7, 4]","[7, 10, 1]","[11, 8, 3]","[3, 5, 2]","[15, 10, 5]",16000,3,0.2
9418,9419.wav,MSFH0_6.wav,FBAS0_4.wav,MSJK0_2.wav,./data/mixed/9419.wav,./data/near_end/MSFH0_6.wav,./data/far_end/FBAS0_4.wav,./data/far_end/MSJK0_2.wav,"[9, 8, 2]","[4, 5, 4]","[10, 7, 3]","[5, 7, 3]","[15, 10, 5]",16000,3,0.2
9419,9420.wav,MSFH0_6.wav,MDCM0_1.wav,MDDC0_1.wav,./data/mixed/9420.wav,./data/near_end/MSFH0_6.wav,./data/far_end/MDCM0_1.wav,./data/far_end/MDDC0_1.wav,"[4, 8, 5]","[14, 1, 3]","[8, 9, 3]","[12, 1, 3]","[15, 10, 5]",16000,3,0.2
9420,9421.wav,MSFV0_1.wav,MMCC0_1.wav,MTPR0_1.wav,./data/mixed/9421.wav,./data/near_end/MSFV0_1.wav,./data/far_end/MMCC0_1.wav,./data/far_end/MTPR0_1.wav,"[6, 10, 3]","[3, 9, 3]","[4, 2, 4]","[2, 10, 4]","[15, 10, 5]",16000,3,0.2
9421,9422.wav,MSFV0_1.wav,MREM0_1.wav,MFXS0_2.wav,./data/mixed/9422.wav,./data/near_end/MSFV0_1.wav,./data/far_end/MREM0_1.wav,./data/far_end/MFXS0_2.wav,"[13, 6, 2]","[2, 4, 5]","[13, 6, 3]","[10, 1, 3]","[15, 10, 5]",16000,3,0.2
9422,9423.wav,MSFV0_1.wav,FLMA0_3.wav,MTAS0_2.wav,./data/mixed/9423.wav,./data/near_end/MSFV0_1.wav,./data/far_end/FLMA0_3.wav,./data/far_end/MTAS0_2.wav,"[11, 4, 4]","[11, 8, 1]","[12, 10, 5]","[2, 2, 4]","[15, 10, 5]",16000,3,0.2
9423,9424.wav,MSFV0_1.wav,FLJA0_1.wav,MSAT1_2.wav,./data/mixed/9424.wav,./data/near_end/MSFV0_1.wav,./data/far_end/FLJA0_1.wav,./data/far_end/MSAT1_2.wav,"[2, 9, 3]","[8, 9, 2]","[12, 5, 2]","[5, 8, 1]","[15, 10, 5]",16000,3,0.2
9424,9425.wav,MSFV0_1.wav,MDSS1_1.wav,FCDR1_2.wav,./data/mixed/9425.wav,./data/near_end/MSFV0_1.wav,./data/far_end/MDSS1_1.wav,./data/far_end/FCDR1_2.wav,"[11, 5, 2]","[9, 4, 2]","[9, 3, 1]","[5, 3, 4]","[15, 10, 5]",16000,3,0.2
9425,9426.wav,MSFV0_2.wav,MGSL0_1.wav,MDLB0_4.wav,./data/mixed/9426.wav,./data/near_end/MSFV0_2.wav,./data/far_end/MGSL0_1.wav,./data/far_end/MDLB0_4.wav,"[5, 4, 5]","[7, 3, 2]","[1, 5, 2]","[12, 10, 3]","[15, 10, 5]",16000,3,0.2
9426,9427.wav,MSFV0_2.wav,MEGJ0_2.wav,MWAD0_1.wav,./data/mixed/9427.wav,./data/near_end/MSFV0_2.wav,./data/far_end/MEGJ0_2.wav,./data/far_end/MWAD0_1.wav,"[10, 4, 2]","[5, 4, 1]","[1, 4, 3]","[8, 6, 1]","[15, 10, 5]",16000,3,0.2
9427,9428.wav,MSFV0_2.wav,FVMH0_2.wav,MBCG0_3.wav,./data/mixed/9428.wav,./data/near_end/MSFV0_2.wav,./data/far_end/FVMH0_2.wav,./data/far_end/MBCG0_3.wav,"[12, 7, 2]","[6, 4, 1]","[3, 8, 4]","[4, 6, 3]","[15, 10, 5]",16000,3,0.2
9428,9429.wav,MSFV0_2.wav,MGAW0_3.wav,MRML0_1.wav,./data/mixed/9429.wav,./data/near_end/MSFV0_2.wav,./data/far_end/MGAW0_3.wav,./data/far_end/MRML0_1.wav,"[3, 7, 3]","[4, 4, 5]","[7, 3, 4]","[2, 6, 3]","[15, 10, 5]",16000,3,0.2
9429,9430.wav,MSFV0_2.wav,MTER0_3.wav,MRTJ0_4.wav,./data/mixed/9430.wav,./data/near_end/MSFV0_2.wav,./data/far_end/MTER0_3.wav,./data/far_end/MRTJ0_4.wav,"[14, 3, 2]","[14, 4, 3]","[5, 3, 2]","[5, 3, 1]","[15, 10, 5]",16000,3,0.2
9430,9431.wav,MSFV0_3.wav,MSMR0_3.wav,MJRH0_1.wav,./data/mixed/9431.wav,./data/near_end/MSFV0_3.wav,./data/far_end/MSMR0_3.wav,./data/far_end/MJRH0_1.wav,"[2, 10, 3]","[1, 3, 1]","[14, 4, 3]","[3, 2, 2]","[15, 10, 5]",16000,3,0.2
9431,9432.wav,MSFV0_3.wav,FGMB0_2.wav,FBLV0_2.wav,./data/mixed/9432.wav,./data/near_end/MSFV0_3.wav,./data/far_end/FGMB0_2.wav,./data/far_end/FBLV0_2.wav,"[12, 10, 5]","[6, 8, 4]","[9, 2, 4]","[12, 6, 2]","[15, 10, 5]",16000,3,0.2
9432,9433.wav,MSFV0_3.wav,MMDG0_4.wav,MKLS1_3.wav,./data/mixed/9433.wav,./data/near_end/MSFV0_3.wav,./data/far_end/MMDG0_4.wav,./data/far_end/MKLS1_3.wav,"[10, 5, 1]","[4, 6, 2]","[6, 7, 3]","[9, 4, 2]","[15, 10, 5]",16000,3,0.2
9433,9434.wav,MSFV0_3.wav,MRSO0_4.wav,MSTF0_1.wav,./data/mixed/9434.wav,./data/near_end/MSFV0_3.wav,./data/far_end/MRSO0_4.wav,./data/far_end/MSTF0_1.wav,"[2, 3, 4]","[5, 4, 5]","[4, 3, 2]","[12, 3, 4]","[15, 10, 5]",16000,3,0.2
9434,9435.wav,MSFV0_3.wav,MJRA0_2.wav,MEWM0_1.wav,./data/mixed/9435.wav,./data/near_end/MSFV0_3.wav,./data/far_end/MJRA0_2.wav,./data/far_end/MEWM0_1.wav,"[2, 7, 2]","[14, 1, 2]","[12, 5, 5]","[13, 9, 4]","[15, 10, 5]",16000,3,0.2
9435,9436.wav,MSFV0_4.wav,MTKP0_2.wav,MDTB0_1.wav,./data/mixed/9436.wav,./data/near_end/MSFV0_4.wav,./data/far_end/MTKP0_2.wav,./data/far_end/MDTB0_1.wav,"[3, 4, 2]","[14, 7, 4]","[8, 4, 3]","[14, 1, 1]","[15, 10, 5]",16000,3,0.2
9436,9437.wav,MSFV0_4.wav,FKAA0_3.wav,MRJB1_2.wav,./data/mixed/9437.wav,./data/near_end/MSFV0_4.wav,./data/far_end/FKAA0_3.wav,./data/far_end/MRJB1_2.wav,"[3, 10, 3]","[12, 1, 1]","[11, 10, 2]","[6, 10, 4]","[15, 10, 5]",16000,3,0.2
9437,9438.wav,MSFV0_4.wav,FJEN0_1.wav,MLJH0_2.wav,./data/mixed/9438.wav,./data/near_end/MSFV0_4.wav,./data/far_end/FJEN0_1.wav,./data/far_end/MLJH0_2.wav,"[1, 5, 4]","[3, 9, 2]","[10, 5, 4]","[5, 10, 4]","[15, 10, 5]",16000,3,0.2
9438,9439.wav,MSFV0_4.wav,MRHL0_2.wav,MMAA0_3.wav,./data/mixed/9439.wav,./data/near_end/MSFV0_4.wav,./data/far_end/MRHL0_2.wav,./data/far_end/MMAA0_3.wav,"[1, 8, 3]","[10, 6, 2]","[12, 5, 5]","[7, 4, 3]","[15, 10, 5]",16000,3,0.2
9439,9440.wav,MSFV0_4.wav,MJXL0_2.wav,MLBC0_1.wav,./data/mixed/9440.wav,./data/near_end/MSFV0_4.wav,./data/far_end/MJXL0_2.wav,./data/far_end/MLBC0_1.wav,"[6, 3, 1]","[1, 2, 2]","[7, 9, 2]","[9, 2, 2]","[15, 10, 5]",16000,3,0.2
9440,9441.wav,MSFV0_5.wav,MTKD0_3.wav,MJRA0_2.wav,./data/mixed/9441.wav,./data/near_end/MSFV0_5.wav,./data/far_end/MTKD0_3.wav,./data/far_end/MJRA0_2.wav,"[1, 8, 1]","[11, 7, 3]","[10, 10, 5]","[8, 10, 5]","[15, 10, 5]",16000,3,0.2
9441,9442.wav,MSFV0_5.wav,MREW1_3.wav,MLJH0_2.wav,./data/mixed/9442.wav,./data/near_end/MSFV0_5.wav,./data/far_end/MREW1_3.wav,./data/far_end/MLJH0_2.wav,"[1, 2, 5]","[3, 9, 3]","[12, 8, 3]","[2, 1, 3]","[15, 10, 5]",16000,3,0.2
9442,9443.wav,MSFV0_5.wav,FJRP1_2.wav,MDSJ0_2.wav,./data/mixed/9443.wav,./data/near_end/MSFV0_5.wav,./data/far_end/FJRP1_2.wav,./data/far_end/MDSJ0_2.wav,"[8, 6, 4]","[12, 6, 2]","[13, 4, 4]","[2, 4, 4]","[15, 10, 5]",16000,3,0.2
9443,9444.wav,MSFV0_5.wav,MRJT0_3.wav,FMJB0_2.wav,./data/mixed/9444.wav,./data/near_end/MSFV0_5.wav,./data/far_end/MRJT0_3.wav,./data/far_end/FMJB0_2.wav,"[8, 4, 5]","[5, 2, 1]","[7, 7, 2]","[7, 2, 5]","[15, 10, 5]",16000,3,0.2
9444,9445.wav,MSFV0_5.wav,MRGS0_4.wav,MTKD0_1.wav,./data/mixed/9445.wav,./data/near_end/MSFV0_5.wav,./data/far_end/MRGS0_4.wav,./data/far_end/MTKD0_1.wav,"[4, 2, 2]","[5, 2, 1]","[11, 2, 3]","[1, 10, 1]","[15, 10, 5]",16000,3,0.2
9445,9446.wav,MSJK0_1.wav,MTML0_3.wav,MJDC0_3.wav,./data/mixed/9446.wav,./data/near_end/MSJK0_1.wav,./data/far_end/MTML0_3.wav,./data/far_end/MJDC0_3.wav,"[8, 2, 1]","[6, 6, 3]","[9, 9, 5]","[7, 4, 2]","[15, 10, 5]",16000,3,0.2
9446,9447.wav,MSJK0_1.wav,FPAF0_3.wav,MMJB1_1.wav,./data/mixed/9447.wav,./data/near_end/MSJK0_1.wav,./data/far_end/FPAF0_3.wav,./data/far_end/MMJB1_1.wav,"[3, 5, 2]","[2, 8, 3]","[9, 9, 1]","[12, 8, 3]","[15, 10, 5]",16000,3,0.2
9447,9448.wav,MSJK0_1.wav,MJWT0_2.wav,MSFH0_2.wav,./data/mixed/9448.wav,./data/near_end/MSJK0_1.wav,./data/far_end/MJWT0_2.wav,./data/far_end/MSFH0_2.wav,"[13, 1, 4]","[2, 7, 5]","[8, 7, 2]","[13, 10, 3]","[15, 10, 5]",16000,3,0.2
9448,9449.wav,MSJK0_1.wav,MRHL0_2.wav,FCRZ0_1.wav,./data/mixed/9449.wav,./data/near_end/MSJK0_1.wav,./data/far_end/MRHL0_2.wav,./data/far_end/FCRZ0_1.wav,"[4, 2, 5]","[13, 10, 1]","[5, 4, 5]","[14, 8, 4]","[15, 10, 5]",16000,3,0.2
9449,9450.wav,MSJK0_1.wav,MCPM0_3.wav,MBMA1_4.wav,./data/mixed/9450.wav,./data/near_end/MSJK0_1.wav,./data/far_end/MCPM0_3.wav,./data/far_end/MBMA1_4.wav,"[13, 10, 4]","[14, 1, 2]","[11, 3, 1]","[4, 1, 5]","[15, 10, 5]",16000,3,0.2
9450,9451.wav,MSJK0_2.wav,MJLB0_2.wav,FGDP0_1.wav,./data/mixed/9451.wav,./data/near_end/MSJK0_2.wav,./data/far_end/MJLB0_2.wav,./data/far_end/FGDP0_1.wav,"[6, 2, 4]","[9, 8, 3]","[9, 6, 1]","[2, 6, 4]","[15, 10, 5]",16000,3,0.2
9451,9452.wav,MSJK0_2.wav,MWSH0_2.wav,MHMG0_2.wav,./data/mixed/9452.wav,./data/near_end/MSJK0_2.wav,./data/far_end/MWSH0_2.wav,./data/far_end/MHMG0_2.wav,"[8, 2, 2]","[9, 6, 4]","[4, 2, 4]","[2, 8, 2]","[15, 10, 5]",16000,3,0.2
9452,9453.wav,MSJK0_2.wav,MWSH0_2.wav,MDBP0_3.wav,./data/mixed/9453.wav,./data/near_end/MSJK0_2.wav,./data/far_end/MWSH0_2.wav,./data/far_end/MDBP0_3.wav,"[2, 7, 1]","[12, 4, 1]","[6, 4, 4]","[14, 8, 4]","[15, 10, 5]",16000,3,0.2
9453,9454.wav,MSJK0_2.wav,MTCS0_1.wav,MCRE0_1.wav,./data/mixed/9454.wav,./data/near_end/MSJK0_2.wav,./data/far_end/MTCS0_1.wav,./data/far_end/MCRE0_1.wav,"[5, 3, 1]","[2, 5, 4]","[12, 2, 3]","[13, 2, 1]","[15, 10, 5]",16000,3,0.2
9454,9455.wav,MSJK0_2.wav,MRTC0_3.wav,MGJC0_3.wav,./data/mixed/9455.wav,./data/near_end/MSJK0_2.wav,./data/far_end/MRTC0_3.wav,./data/far_end/MGJC0_3.wav,"[12, 1, 2]","[14, 8, 2]","[4, 1, 1]","[10, 4, 5]","[15, 10, 5]",16000,3,0.2
